User Id,Investment Id,Investment Status,Investment Round,Industry,Amount Invested
"1,959",41595,completed,1197,Productos de Consumo,"$20,000.00"
,42224,completed,1164,Servicios especializados,"$20,000.00"
,42973,completed,1212,Bienes raíces,"$8,000.00"
,43365,canceled_by_failed_round,1206,Tecnología y comunicación,"$13,000.00"
,44563,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
,44720,completed,1238,Tecnología y comunicación,"$22,080.00"
"1,960",41602,completed,1197,Productos de Consumo,"$5,000.00"
"1,961",41688,completed,1197,Productos de Consumo,"$5,000.00"
,43558,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
"1,962",41672,canceled_by_profile,1197,Productos de Consumo,"$16,000.00"
,42073,completed,1197,Productos de Consumo,"$20,000.00"
,43650,completed,1212,Bienes raíces,"$12,000.00"
"1,963",46107,completed,1239,Productos de Consumo,"$5,000.00"
"1,964",41676,completed,1197,Productos de Consumo,"$50,000.00"
,45462,completed,1201,Bienes raíces,"$50,000.00"
"1,965",45946,completed,1239,Productos de Consumo,"$5,000.00"
,46581,completed,1201,Bienes raíces,"$5,000.00"
"1,966",41715,completed,1197,Productos de Consumo,"$12,000.00"
"1,967",41806,completed,1197,Productos de Consumo,"$8,000.00"
,42324,completed,1164,Servicios especializados,"$12,000.00"
,43619,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,43624,withdrawn,1212,Bienes raíces,"$8,000.00"
"1,968",41695,canceled_by_expiration,1197,Productos de Consumo,"$90,000.00"
,41720,completed,1197,Productos de Consumo,"$100,000.00"
,42621,completed,1164,Servicios especializados,"$100,000.00"
"1,969",41775,completed,1197,Productos de Consumo,"$5,000.00"
"1,970",41856,completed,1197,Productos de Consumo,"$12,000.00"
,42940,completed,1212,Bienes raíces,"$20,000.00"
,43203,canceled_by_failed_round,1206,Tecnología y comunicación,"$26,000.00"
,44537,withdrawn_by_choice,1238,Tecnología y comunicación,"$20,000.00"
,44833,withdrawn_by_choice,1238,Tecnología y comunicación,"$20,000.00"
,45360,withdrawn,1201,Bienes raíces,"$8,000.00"
,46392,completed,1239,Productos de Consumo,"$9,600.00"
"1,971",41753,completed,1197,Productos de Consumo,"$5,000.00"
,42397,completed,1164,Servicios especializados,"$16,000.00"
,43578,withdrawn_by_choice,1206,Tecnología y comunicación,"$18,000.00"
,44712,completed,1238,Tecnología y comunicación,"$8,000.00"
"1,972",43818,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44096,completed,1226,Bienes raíces,"$8,000.00"
,44811,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,45938,completed,1239,Productos de Consumo,"$8,000.00"
,46156,canceled_by_expiration,1201,Bienes raíces,"$8,000.00"
,46237,completed,1201,Bienes raíces,"$8,000.00"
"1,973",41786,completed,1197,Productos de Consumo,"$8,000.00"
,42375,completed,1164,Servicios especializados,"$12,000.00"
,42812,completed,1212,Bienes raíces,"$15,000.00"
,43246,canceled_by_failed_round,1206,Tecnología y comunicación,"$20,000.00"
,44400,completed,1238,Tecnología y comunicación,"$12,000.00"
,45436,completed,1201,Bienes raíces,"$12,000.00"
,45559,completed,1239,Productos de Consumo,"$12,000.00"
"1,974",42620,completed,1164,Servicios especializados,"$5,000.00"
"1,975",42353,completed,1164,Servicios especializados,"$5,000.00"
,43247,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44443,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,976",42506,canceled_by_profile,1164,Servicios especializados,"$5,000.00"
,44179,completed,1226,Bienes raíces,"$5,000.00"
,44434,completed,1238,Tecnología y comunicación,"$5,000.00"
,45131,completed,1201,Bienes raíces,"$5,000.00"
,45950,completed,1239,Productos de Consumo,"$5,000.00"
"1,977",41728,completed,1197,Productos de Consumo,"$5,000.00"
,42966,completed,1212,Bienes raíces,"$12,000.00"
"1,978",42536,withdrawn_by_choice,1164,Servicios especializados,"$12,000.00"
"1,979",41883,completed,1197,Productos de Consumo,"$12,000.00"
,42128,completed,1164,Servicios especializados,"$24,000.00"
,43337,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,46116,completed,1201,Bienes raíces,"$16,000.00"
,46567,completed,1239,Productos de Consumo,"$12,000.00"
"1,980",41820,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,41850,completed,1197,Productos de Consumo,"$5,000.00"
"1,981",41736,completed,1197,Productos de Consumo,"$5,000.00"
,44602,completed,1238,Tecnología y comunicación,"$5,000.00"
"1,982",41754,canceled_by_expiration,1197,Productos de Consumo,"$16,000.00"
,41813,completed,1197,Productos de Consumo,"$16,000.00"
,43241,completed,1212,Bienes raíces,"$35,000.00"
,46257,withdrawn,1239,Productos de Consumo,"$16,000.00"
,46507,completed,1239,Productos de Consumo,"$16,000.00"
"1,983",41742,completed,1197,Productos de Consumo,"$12,000.00"
,42450,withdrawn_by_choice,1164,Servicios especializados,"$8,000.00"
,42452,completed,1164,Servicios especializados,"$10,000.00"
"1,984",41738,completed,1197,Productos de Consumo,"$5,000.00"
,43929,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"1,985",41743,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,41792,completed,1197,Productos de Consumo,"$5,000.00"
"1,986",41759,completed,1197,Productos de Consumo,"$8,000.00"
,42851,withdrawn_by_choice,1212,Bienes raíces,"$50,000.00"
,43919,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
"1,987",45347,withdrawn,1201,Bienes raíces,"$8,000.00"
"1,988",44113,canceled_by_expiration,1226,Bienes raíces,"$8,000.00"
,44114,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44135,completed,1226,Bienes raíces,"$8,000.00"
,44452,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
,44787,completed,1238,Tecnología y comunicación,"$12,000.00"
,45206,withdrawn,1201,Bienes raíces,"$5,000.00"
,46327,withdrawn,1239,Productos de Consumo,"$5,000.00"
,46519,canceled_by_expiration,1239,Productos de Consumo,"$5,000.00"
,46554,completed,1239,Productos de Consumo,"$5,000.00"
"1,989",41793,completed,1197,Productos de Consumo,"$5,000.00"
"1,990",42278,completed,1197,Productos de Consumo,"$8,000.00"
,42279,completed,1164,Servicios especializados,"$8,000.00"
,44423,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,991",41894,completed,1197,Productos de Consumo,"$8,000.00"
"1,992",41851,completed,1197,Productos de Consumo,"$25,000.00"
,44981,completed,1238,Tecnología y comunicación,"$12,000.00"
"1,993",43146,completed,1212,Bienes raíces,"$8,000.00"
,43494,canceled_by_failed_round,1206,Tecnología y comunicación,"$26,600.00"
,44367,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
,44830,withdrawn,1238,Tecnología y comunicación,"$12,000.00"
,44988,canceled_by_expiration,1238,Tecnología y comunicación,"$12,000.00"
,45176,withdrawn,1201,Bienes raíces,"$8,000.00"
"1,994",42063,completed,1197,Productos de Consumo,"$12,000.00"
,42250,completed,1164,Servicios especializados,"$8,000.00"
,44680,completed,1238,Tecnología y comunicación,"$8,000.00"
"1,995",42608,completed,1164,Servicios especializados,"$5,000.00"
"1,996",41837,completed,1197,Productos de Consumo,"$5,000.00"
,42983,withdrawn_by_choice,1212,Bienes raíces,"$10,000.00"
,43876,completed,1212,Bienes raíces,"$5,000.00"
"1,997",41875,completed,1197,Productos de Consumo,"$5,000.00"
,44035,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44200,completed,1226,Bienes raíces,"$5,000.00"
"1,998",41853,canceled_by_expiration,1197,Productos de Consumo,"$12,000.00"
"1,999",42717,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
,42756,canceled_by_expiration,1164,Servicios especializados,"$5,000.00"
"2,000",41870,completed,1197,Productos de Consumo,"$5,000.00"
,44964,completed,1238,Tecnología y comunicación,"$5,000.00"
,46389,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
,46391,withdrawn_by_choice,1239,Productos de Consumo,"$5,000.00"
,46430,completed,1239,Productos de Consumo,"$6,000.00"
"2,001",41873,canceled_by_expiration,1197,Productos de Consumo,"$20,000.00"
,41891,completed,1197,Productos de Consumo,"$20,000.00"
,42361,withdrawn_by_choice,1164,Servicios especializados,"$20,000.00"
"2,002",44527,completed,1238,Tecnología y comunicación,"$5,000.00"
"2,003",41892,completed,1197,Productos de Consumo,"$5,000.00"
,42810,completed,1212,Bienes raíces,"$8,000.00"
"2,004",41902,completed,1197,Productos de Consumo,"$5,000.00"
"2,005",42055,completed,1197,Productos de Consumo,"$5,000.00"
,42387,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
,42390,completed,1164,Servicios especializados,"$5,000.00"
"2,006",42612,completed,1164,Servicios especializados,"$12,000.00"
,42852,completed,1212,Bienes raíces,"$12,000.00"
,44486,completed,1238,Tecnología y comunicación,"$12,000.00"
"2,007",42074,completed,1197,Productos de Consumo,"$8,000.00"
,42796,completed,1212,Bienes raíces,"$28,000.00"
,46002,completed,1239,Productos de Consumo,"$12,000.00"
"2,008",42455,completed,1197,Productos de Consumo,"$5,000.00"
,42804,withdrawn,1212,Bienes raíces,"$5,000.00"
"2,009",42106,completed,1197,Productos de Consumo,"$5,000.00"
,42615,completed,1164,Servicios especializados,"$8,000.00"
,43020,completed,1212,Bienes raíces,"$8,000.00"
,43349,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"2,010",42141,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,42229,completed,1197,Productos de Consumo,"$5,000.00"
"2,011",42169,completed,1197,Productos de Consumo,"$33,000.00"
"2,012",42170,completed,1197,Productos de Consumo,"$5,000.00"
"2,013",42183,canceled_by_expiration,1197,Productos de Consumo,"$5,000.00"
,42280,completed,1197,Productos de Consumo,"$5,000.00"
,44933,completed,1238,Tecnología y comunicación,"$5,000.00"
"2,014",42213,completed,1197,Productos de Consumo,"$5,000.00"
,44607,completed,1238,Tecnología y comunicación,"$5,000.00"
"2,015",43046,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
"2,016",42294,completed,1197,Productos de Consumo,"$5,000.00"
"2,017",42271,completed,1197,Productos de Consumo,"$50,000.00"
,42272,completed,1164,Servicios especializados,"$50,000.00"
"2,018",42231,canceled_by_expiration,1197,Productos de Consumo,"$50,000.00"
,42264,completed,1197,Productos de Consumo,"$45,000.00"
,44504,completed,1238,Tecnología y comunicación,"$25,000.00"
,45005,canceled,1201,Bienes raíces,"$25,000.00"
,45386,withdrawn,1201,Bienes raíces,"$25,000.00"
"2,019",42245,completed,1164,Servicios especializados,"$12,000.00"
,42377,completed,1197,Productos de Consumo,"$12,000.00"
,42840,completed,1212,Bienes raíces,"$12,000.00"
,43245,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44493,withdrawn_by_choice,1238,Tecnología y comunicación,"$24,000.00"
,44820,completed,1238,Tecnología y comunicación,"$24,000.00"
,45201,completed,1201,Bienes raíces,"$27,600.00"
,45971,completed,1239,Productos de Consumo,"$24,000.00"
"2,020",42288,withdrawn_by_choice,1164,Servicios especializados,"$16,000.00"
,43262,withdrawn_by_choice,1206,Tecnología y comunicación,"$90,000.00"
,43358,completed,1164,Servicios especializados,"$20,000.00"
,43983,canceled_by_failed_round,1206,Tecnología y comunicación,"$50,000.00"
,44097,completed,1226,Bienes raíces,"$12,000.00"
,45002,canceled,1201,Bienes raíces,"$52,900.00"
,45150,withdrawn,1201,Bienes raíces,"$50,025.00"
"2,021",46428,completed,1239,Productos de Consumo,"$5,000.00"
"2,022",42292,completed,1197,Productos de Consumo,"$100,000.00"
"2,023",42297,completed,1164,Servicios especializados,"$5,000.00"
"2,024",44566,withdrawn,1238,Tecnología y comunicación,"$16,000.00"
"2,025",42307,completed,1197,Productos de Consumo,"$12,000.00"
,43142,completed,1212,Bienes raíces,"$50,000.00"
,43484,completed,1164,Servicios especializados,"$50,000.00"
,43604,withdrawn_by_choice,1206,Tecnología y comunicación,"$5,000.00"
,44925,canceled_by_expiration,1238,Tecnología y comunicación,"$30,000.00"
,45042,completed,1238,Tecnología y comunicación,"$30,000.00"
"2,026",42318,completed,1197,Productos de Consumo,"$5,000.00"
"2,027",42363,completed,1197,Productos de Consumo,"$10,000.00"
,42364,completed,1164,Servicios especializados,"$5,000.00"
"2,028",42382,completed,1197,Productos de Consumo,"$5,000.00"
"2,029",43648,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"2,030",42416,completed,1197,Productos de Consumo,"$25,000.00"
"2,031",42406,canceled_by_expiration,1197,Productos de Consumo,"$236,000.00"
,42460,completed,1197,Productos de Consumo,"$236,000.00"
"2,032",42399,completed,1164,Servicios especializados,"$5,000.00"
,42838,withdrawn,1212,Bienes raíces,"$5,000.00"
,43327,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
"2,033",42891,canceled_by_profile,1212,Bienes raíces,"$15,000.00"
"2,034",42446,withdrawn,1164,Servicios especializados,"$10,000.00"
,43951,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45403,withdrawn,1201,Bienes raíces,"$12,000.00"
,45785,canceled_by_charge_back,1201,Bienes raíces,"$16,000.00"
,46133,withdrawn,1239,Productos de Consumo,"$8,000.00"
"2,035",42447,canceled_by_charge_back,1164,Servicios especializados,"$5,000.00"
,43953,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,45404,completed,1201,Bienes raíces,"$12,000.00"
,46134,withdrawn_by_choice,1239,Productos de Consumo,"$12,000.00"
"2,036",43002,withdrawn,1212,Bienes raíces,"$5,000.00"
"2,037",42461,completed,1197,Productos de Consumo,"$8,000.00"
"2,038",42468,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
,45458,completed,1201,Bienes raíces,"$5,000.00"
"2,039",42478,completed,1164,Servicios especializados,"$13,000.00"
,44002,canceled_by_failed_round,1206,Tecnología y comunicación,"$12,000.00"
,44613,withdrawn_by_choice,1238,Tecnología y comunicación,"$17,000.00"
"2,040",42599,completed,1164,Servicios especializados,"$5,000.00"
,42823,completed,1212,Bienes raíces,"$5,000.00"
"2,041",43477,completed,1164,Servicios especializados,"$5,500.00"
"2,042",42495,completed,1164,Servicios especializados,"$5,000.00"
,42894,withdrawn_by_choice,1212,Bienes raíces,"$5,000.00"
,42895,withdrawn_by_choice,1212,Bienes raíces,"$8,000.00"
,42974,completed,1212,Bienes raíces,"$5,000.00"
,43788,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
,44587,withdrawn_by_choice,1238,Tecnología y comunicación,"$5,000.00"
,44758,completed,1238,Tecnología y comunicación,"$5,750.00"
,45958,completed,1239,Productos de Consumo,"$5,000.00"
,46247,withdrawn_by_choice,1201,Bienes raíces,"$8,000.00"
,46280,completed,1201,Bienes raíces,"$8,000.00"
"2,043",42521,completed,1164,Servicios especializados,"$5,000.00"
"2,044",42561,canceled_by_profile,1164,Servicios especializados,"$8,000.00"
"2,045",42531,completed,1164,Servicios especializados,"$5,000.00"
,45402,withdrawn,1201,Bienes raíces,"$5,000.00"
"2,046",43666,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"2,047",45057,canceled,1201,Bienes raíces,"$5,000.00"
,45191,completed,1201,Bienes raíces,"$5,750.00"
"2,048",44360,completed,1238,Tecnología y comunicación,"$17,000.00"
,45316,completed,1201,Bienes raíces,"$8,000.00"
,46113,completed,1239,Productos de Consumo,"$10,000.00"
"2,049",42602,completed,1164,Servicios especializados,"$5,000.00"
"2,050",42547,completed,1164,Servicios especializados,"$5,000.00"
,43845,canceled_by_failed_round,1206,Tecnología y comunicación,"$8,000.00"
,44193,completed,1226,Bienes raíces,"$5,000.00"
,44368,withdrawn_by_choice,1238,Tecnología y comunicación,"$12,000.00"
,44835,completed,1238,Tecnología y comunicación,"$12,000.00"
,45342,completed,1201,Bienes raíces,"$8,000.00"
"2,051",42551,completed,1164,Servicios especializados,"$20,000.00"
"2,052",42559,canceled_by_profile,1164,Servicios especializados,"$20,000.00"
"2,053",42591,withdrawn_by_choice,1164,Servicios especializados,"$5,000.00"
"2,054",42604,canceled_by_profile,1164,Servicios especializados,"$5,000.00"
"2,055",43839,canceled_by_failed_round,1206,Tecnología y comunicación,"$25,000.00"
,44080,canceled_by_expiration,1226,Bienes raíces,"$12,000.00"
,44098,completed,1226,Bienes raíces,"$20,000.00"
"2,056",43308,canceled_by_failed_round,1206,Tecnología y comunicación,"$10,000.00"
,44441,completed,1238,Tecnología y comunicación,"$12,000.00"
,45388,completed,1201,Bienes raíces,"$8,000.00"
"2,057",43774,completed,1212,Bienes raíces,"$20,000.00"
"2,058",42632,completed,1164,Servicios especializados,"$12,000.00"
"2,059",45928,completed,1239,Productos de Consumo,"$12,000.00"
"2,060",42872,withdrawn,1212,Bienes raíces,"$8,000.00"
"2,061",45497,completed,1201,Bienes raíces,"$8,000.00"
,45980,withdrawn,1239,Productos de Consumo,"$5,000.00"
"2,062",44508,completed,1238,Tecnología y comunicación,"$57,000.00"
"2,063",42658,completed,1164,Servicios especializados,"$5,000.00"
,43605,canceled_by_failed_round,1206,Tecnología y comunicación,"$5,000.00"
"2,064",42906,withdrawn,1212,Bienes raíces,"$15,000.00"
,42953,completed,1164,Servicios especializados,"$16,000.00"
,43830,canceled_by_failed_round,1206,Tecnología y comunicación,"$16,000.00"
